SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539861,SKIL        ,T ,Q,27.65,27.65,27.65,27.65,27.65,28.85,4,874,24166.00,
539871,THYROCARE   ,B ,Q,595.35,605.00,590.00,601.15,596.90,601.90,154,2187,1311514.00,
539872,BAJAJHCARE  ,M ,Q,400.00,400.00,400.00,400.00,400.00,400.00,3,12000,4800000.00,
539874,UJJIVAN     ,A ,Q,357.90,357.90,344.30,345.60,348.00,354.35,875,95254,33290311.00,
539875,RSDFIN      ,X ,Q,58.50,58.50,56.25,56.25,56.25,59.20,2,10,573.00,
539876,CROMPTON    ,A ,Q,228.00,240.00,227.00,236.55,236.55,230.60,706,25942,6049709.00,
539883,PILANIINVS  ,T ,Q,2640.00,2640.00,2525.00,2525.00,2525.00,2575.00,27,144,367832.00,
539889,PARAGMILK   ,A ,Q,254.00,254.00,248.10,249.80,252.00,252.65,248,21248,5345873.00,
539917,NAGARFERT   ,B ,Q,15.50,15.70,15.25,15.45,15.40,15.65,236,88728,1375179.00,
539921,SEIL        ,M ,Q,158.00,160.00,158.00,160.00,160.00,160.00,2,2400,382400.00,
539938,ICLF        ,XT,Q,15.40,15.40,15.40,15.40,15.40,15.40,6,65001,1001015.00,
539939,YASHCHEM    ,M ,Q,54.00,54.00,52.60,53.05,52.60,55.00,3,11250,600375.00,
539940,MAXVIL      ,B ,Q,70.50,70.55,66.30,67.35,67.35,70.90,167,34281,2335216.00,
539956,TAALENT     ,X ,Q,144.10,155.00,144.10,151.90,147.00,155.00,8,1729,261864.00,
539957,MGL         ,A ,Q,975.00,979.55,959.00,962.80,962.80,977.10,565,8227,7969973.00,
539978,QUESS       ,B ,Q,1048.35,1070.10,1024.20,1028.75,1030.80,1050.75,482,4120,4298916.00,
539979,DIGJAMLTD   ,B ,Q,8.90,9.23,8.63,8.96,9.00,8.90,203,139909,1248562.00,
539980,MIDCAPIWIN  ,B ,Q,69.99,69.99,69.99,69.99,69.99,69.71,1,26,1819.00,
539981,MAXINDIA    ,A ,Q,84.55,85.65,82.40,83.35,83.00,85.05,127,8383,703905.00,
539982,ASYL        ,M ,Q,33.25,33.25,33.25,33.25,33.25,34.95,6,34500,1147125.00,
539984,HUIL        ,X ,Q,902.00,980.00,899.00,899.00,899.00,946.00,7,39,37266.00,
539986,COMSYN      ,M ,Q,45.00,45.00,45.00,45.00,45.00,43.10,1,3000,135000.00,
539992,LLOYDSTEEL  ,T ,Q,1.29,1.30,1.25,1.30,1.30,1.29,147,229084,295945.00,
539997,KPL         ,MT,Q,41.00,41.00,41.00,41.00,41.00,43.00,1,3000,123000.00,
540005,LTI         ,A ,Q,1339.40,1366.10,1336.00,1341.15,1343.90,1340.75,1245,15209,20511730.00,
540006,BULL        ,X ,Q,82.90,82.90,82.90,82.90,82.90,82.90,2,253,20973.00,
540023,MIENT       ,X ,Q,26.00,26.00,23.70,24.65,24.65,26.30,278,95332,2312670.00,
540024,ASHARI      ,X ,Q,55.25,56.50,54.50,55.90,56.00,55.55,3580,35278,1952319.00,
540025,ADVENZYMES  ,A ,Q,210.05,216.15,209.60,213.05,213.05,212.90,657,18075,3853991.00,
540027,PTIL        ,M ,Q,187.70,207.40,187.70,207.35,207.40,197.55,36,63000,12724125.00,
540047,DBL         ,A ,Q,999.95,1023.70,994.10,1001.15,1001.15,996.65,2682,75647,76134045.00,
540048,SPAL        ,B ,Q,330.90,337.00,330.00,331.00,331.00,331.20,57,2559,857410.00,
540061,BIGBLOC     ,B ,Q,164.50,167.55,161.00,162.85,161.00,163.75,214,21706,3586397.00,
540064,FRETAIL     ,A ,Q,563.00,567.45,549.55,551.65,550.25,569.10,557,12882,7146842.00,
540065,RBLBANK     ,A ,Q,479.95,485.90,468.00,476.90,476.90,476.95,1646,103574,49260985.00,
540071,CAMSONSEEDS ,XT,Q,19.65,21.35,19.65,21.05,20.75,20.50,78,31337,656476.00,
540072,SHIVAEXPO   ,M ,Q,14.95,15.00,14.85,14.85,14.85,15.55,4,40000,598000.00,
540073,BLS         ,B ,Q,118.95,119.00,115.00,115.65,115.65,119.20,436,26189,3057676.00,
540078,MITSU       ,M ,Q,142.60,142.60,140.00,142.00,142.00,148.50,5,46800,6643920.00,
540081,GOVNOW      ,T ,Q,9.64,9.64,9.00,9.26,9.26,9.25,5,285,2699.00,
540083,TVVISION    ,B ,Q,14.45,14.90,14.25,14.50,14.25,14.95,63,18877,274880.00,
540097,VISCO       ,XT,Q,13.90,14.15,13.90,14.05,14.05,14.05,8,65700,920365.00,
540108,TAHL        ,X ,Q,7.60,7.60,7.60,7.60,7.60,7.60,1,10,76.00,
540115,LTTS        ,A ,Q,1230.25,1252.75,1219.95,1239.60,1239.60,1239.15,788,8834,10934168.00,
540124,GNA         ,B ,Q,423.45,442.80,422.55,434.10,436.00,425.90,167,3206,1380097.00,
540125,RADHIKAJWE  ,M ,Q,26.50,28.45,26.50,28.45,28.45,27.10,7,11200,307760.00,
540133,ICICIPRULI  ,B ,Q,390.00,399.00,378.50,389.95,389.95,390.30,2958,110872,43425844.00,
540134,IISL        ,X ,Q,19.20,19.90,18.90,19.75,19.80,19.15,137,32977,649369.00,
540135,ARCFIN      ,XT,Q,4.14,4.14,4.14,4.14,4.14,4.14,1,1330,5506.00,
540136,HPL         ,B ,Q,123.00,129.00,122.10,127.90,129.00,123.75,203,12109,1515877.00,
540143,SAGARSOFT   ,X ,Q,76.30,79.90,75.95,75.95,75.95,79.90,71,14708,1123879.00,
540144,DRA         ,M ,Q,25.05,26.90,25.00,26.90,26.90,25.75,4,12500,317500.00,
540145,VALIANTORG  ,M ,Q,800.00,810.00,800.00,806.10,802.20,820.00,4,2700,2181660.00,
540146,ACML        ,M ,Q,148.00,178.00,148.00,178.00,178.00,163.60,26,92000,15444500.00,
540147,SHASHIJIT   ,M ,Q,33.70,33.70,33.70,33.70,33.70,32.70,1,4000,134800.00,
540148,BINDALEXPO  ,M ,Q,14.70,14.70,14.70,14.70,14.70,15.50,1,8000,117600.00,
540150,MHEL        ,M ,Q,37.50,37.55,37.00,37.05,37.05,34.65,8,48000,1793400.00,
540151,DIKSAT      ,M ,Q,97.00,102.00,97.00,101.00,102.00,101.65,4,12000,1197000.00,
540153,ENDURANCE   ,B ,Q,1191.00,1272.70,1191.00,1263.55,1263.55,1202.90,594,5127,6351370.00,
540154,IDFSENSEXE  ,B ,Q,336.73,340.00,335.70,335.70,335.70,355.00,9,779,261626.00,
540173,PNBHOUSING  ,A ,Q,1258.00,1338.00,1258.00,1294.75,1294.75,1280.45,1747,22513,29539182.00,
540175,REGENCY     ,XT,Q,36.95,37.25,36.80,37.15,37.25,35.50,80,11970,442107.00,
540180,VBL         ,B ,Q,615.15,620.45,596.20,617.40,620.00,621.30,1224,48001,29108851.00,
540192,LKPSEC      ,X ,Q,18.55,19.00,18.25,18.70,18.70,19.20,35,41475,772638.00,
540203,SFL         ,B ,Q,1501.00,1520.00,1421.20,1494.40,1498.00,1497.30,29,121,179322.00,
540210,TMRVL       ,B ,Q,111.50,112.50,106.20,108.25,108.70,109.95,73,3956,433366.00,
540212,TCIEXP      ,B ,Q,447.00,475.00,441.00,466.50,465.00,451.25,50,1290,591120.00,
540222,LAURUSLABS  ,A ,Q,506.00,513.90,498.25,503.10,510.00,506.70,191,6077,3072280.00,
540243,NEWLIGHT    ,XT,Q,30.80,31.30,30.00,30.15,30.20,31.05,84,7205,221265.00,
540266,GLCL        ,XT,Q,32.40,32.50,32.40,32.50,32.50,32.40,6,10000,324700.00,
540267,FLORACORP   ,XT,Q,10.40,10.60,10.20,10.23,10.60,10.40,11,1546,15882.00,
540293,PRICOLLTD   ,B ,Q,84.10,88.60,84.10,86.00,86.00,84.45,311,30716,2674640.00,
540311,JITFINFRA   ,T ,Q,33.40,35.45,33.40,34.75,34.75,34.60,34,47136,1595367.00,
540358,RMC         ,M ,Q,69.00,69.00,69.00,69.00,69.00,70.00,1,4000,276000.00,
540360,LLFICL      ,XT,Q,18.65,18.85,18.65,18.80,18.85,18.60,16,6000,112575.00,
540366,RADIOCITY   ,B ,Q,382.55,407.80,381.50,397.15,394.00,388.05,111,7389,2857311.00,
540376,DMART       ,A ,Q,1347.00,1350.00,1313.00,1327.00,1327.00,1350.55,2523,66763,88973278.00,
540393,SMLT        ,M ,Q,43.70,43.70,41.00,41.00,41.00,46.00,2,4000,169400.00,
540395,CHEMCRUX    ,M ,Q,32.10,33.50,32.00,33.50,33.50,33.00,4,20000,647200.00,
540402,MANAS       ,M ,Q,360.00,360.00,360.00,360.00,360.00,362.00,1,300,108000.00,
540403,CLEDUCATE   ,B ,Q,191.00,193.60,185.00,188.30,190.00,192.25,51,240997,46118174.00,
540404,PRIME       ,M ,Q,205.00,205.00,176.50,176.50,176.50,192.45,2,6000,1144500.00,
540425,SHANKARA    ,B ,Q,1715.60,1754.95,1709.70,1739.80,1739.80,1723.40,510,5842,10117887.00,
540426,RELSTRUCT   ,M ,Q,32.00,33.50,32.00,33.50,33.50,36.50,2,6000,196500.00,
540455,ESCORP      ,M ,Q,15.05,15.05,15.05,15.05,15.05,16.40,1,8000,120400.00,
540468,KMSMEDI     ,M ,Q,30.15,30.15,30.15,30.15,30.15,33.70,7,36000,1085400.00,
540469,IPRU2933    ,B ,Q,8.55,8.55,8.55,8.55,8.55,9.36,1,1,8.00,
540497,SCHAND      ,B ,Q,419.00,427.00,400.10,410.65,410.65,422.10,170,4202,1728091.00,
540519,MEERA       ,M ,Q,199.00,201.05,199.00,201.05,201.05,191.50,5,5000,1002050.00,
540526,IRBINVIT    ,IF,Q,82.10,82.10,81.50,82.05,82.00,82.30,13,155000,12707900.00,
540530,HUDCO       ,B ,Q,66.60,67.95,65.90,66.35,66.35,67.30,1135,237989,15833310.00,
540544,PSPPROJECT  ,B ,Q,437.00,455.65,437.00,449.50,452.00,449.00,101,5855,2615486.00,
540565,INDIGRID    ,IF,Q,94.50,94.80,94.50,94.80,94.80,94.50,2,10206,965997.00,
540575,STARCEMENT  ,B ,Q,115.80,117.00,114.00,115.60,116.50,118.15,71,4508,520706.00,
540593,HEOF1126RG  ,B ,Q,8.74,8.99,8.45,8.86,8.81,8.70,41,101862,898450.00,
540594,HEOF1126RD  ,B ,Q,9.23,9.23,9.23,9.23,9.23,8.40,1,10000,92300.00,
540595,TEJASNET    ,B ,Q,376.00,377.00,358.25,365.40,365.40,366.65,1219,37582,13769517.00,
540596,ERIS        ,B ,Q,778.00,799.95,761.45,794.70,776.00,779.20,246,2446,1911366.00,
540602,GTPL        ,B ,Q,134.70,143.00,134.70,141.45,142.85,136.25,64,9991,1386699.00,
540611,AUBANK      ,B ,Q,618.00,636.90,611.15,617.95,617.95,621.05,1044,134590,85491523.00,
540613,GEL         ,M ,Q,49.15,52.05,49.05,52.05,52.05,53.30,4,15000,745050.00,
540614,GGENG       ,M ,Q,44.00,48.50,44.00,48.00,48.00,44.00,6,18000,830100.00,
540616,ARTEMIS     ,B ,Q,99.00,102.70,98.00,98.00,98.00,99.00,10,539,53828.00,
540642,SALASAR     ,B ,Q,327.45,340.00,327.45,336.65,337.00,327.45,245,10617,3551618.00,
540647,GANGESSEC   ,B ,Q,79.00,79.00,79.00,79.00,79.00,76.55,1,10,790.00,
540648,PALASHSEC   ,B ,Q,47.60,50.00,47.60,49.05,49.00,49.90,8,2862,140274.00,
540649,AVADHSUGAR  ,B ,Q,439.50,475.00,431.00,456.65,456.65,441.40,1303,33411,15426064.00,
540650,MAGADHSUGAR ,B ,Q,119.00,126.00,118.00,119.80,118.50,122.50,87,7254,888501.00,
540652,CTCL        ,M ,Q,58.50,59.25,53.35,59.25,59.25,58.35,4,87000,5010300.00,
540653,SINTEXPLAST ,B ,Q,57.50,58.35,57.20,57.60,57.60,58.20,1736,446565,25772382.00,
540669,UTINEXT50   ,B ,Q,289.00,289.00,287.00,287.00,287.00,291.80,2,2,576.00,
540673,SIS         ,B ,Q,1118.05,1140.80,1075.10,1125.20,1100.00,1131.95,105,635,716771.00,
540678,COCHINSHIP  ,B ,Q,490.00,505.30,485.00,503.35,502.55,495.25,645,14850,7395562.00,
540679,SMSLIFE     ,B ,Q,378.00,378.00,377.00,377.90,377.00,377.00,3,26,9826.00,
540680,KIOCL       ,B ,Q,220.15,226.00,213.40,219.15,219.15,220.85,415,24700,5401546.00,
540681,CHOTHANI    ,M ,Q,8.00,8.00,8.00,8.00,8.00,7.13,1,10000,80000.00,
540686,SMRUTHIORG  ,X ,Q,95.30,99.00,95.30,99.00,99.00,98.00,12,2700,266071.00,
540691,ABCAPITAL   ,B ,Q,148.00,149.50,145.40,145.85,145.85,148.80,2589,294995,43381524.00,
540692,APEX        ,B ,Q,610.00,623.00,605.00,610.95,611.00,614.70,892,29742,18276046.00,
540694,ANG         ,M ,Q,53.85,55.40,53.50,55.40,55.40,52.80,7,11200,609120.00,
540695,DWL         ,M ,Q,20.00,20.00,20.00,20.00,20.00,21.00,1,6000,120000.00,
540698,NEL         ,M ,Q,6.99,6.99,6.99,6.99,6.99,6.76,1,4000,27960.00,
540699,DIXON       ,B ,Q,3274.90,3330.00,3196.40,3280.60,3330.00,3234.90,414,1828,5957783.00,
540700,BRNL        ,B ,Q,191.10,191.10,186.00,188.20,188.20,188.65,47,1645,308596.00,
540701,DCAL        ,B ,Q,316.50,331.95,316.50,320.60,321.80,313.85,401,14939,4834234.00,
540702,LASA        ,B ,Q,89.90,92.80,89.05,90.65,90.65,89.90,208,56792,5160488.00,
540703,PROVESTSER  ,X ,Q,8.97,9.91,8.97,9.91,9.91,9.44,2,16,148.00,
540704,MATRIMONY   ,B ,Q,780.00,780.00,751.10,766.35,777.50,780.10,25,776,599859.00,
540709,RELHOME     ,B ,Q,60.40,61.75,59.10,60.25,60.25,60.60,730,65547,3957685.00,
540710,CAPACITE    ,B ,Q,299.35,304.90,298.00,301.90,301.90,301.80,447,24745,7440840.00,
540715,SAGAR       ,M ,Q,26.00,26.00,26.00,26.00,26.00,27.60,1,3000,78000.00,
540716,ICICIGI     ,B ,Q,795.00,797.20,788.95,792.45,793.90,791.45,382,3979,3156298.00,
540717,PQIF        ,XT,Q,111.00,111.00,111.00,111.00,111.00,110.95,8,13000,1443000.00,
540719,SBILIFE     ,B ,Q,667.10,685.00,665.45,673.45,673.45,672.10,688,100989,67757541.00,
540724,DIAMONDYD   ,B ,Q,1293.75,1317.60,1286.00,1291.35,1300.85,1295.00,37,208,269900.00,
540725,SISL        ,M ,Q,102.00,105.00,102.00,103.70,105.00,104.00,8,24000,2481000.00,
540726,TTFL        ,M ,Q,117.00,128.10,117.00,125.95,125.95,119.00,7,28000,3484200.00,
540727,POOJA       ,M ,Q,59.00,62.50,58.50,62.50,62.50,62.70,5,27000,1596900.00,
540728,SAYAJIIND   ,XT,Q,512.45,512.45,512.45,512.45,512.45,512.45,12,875,448393.00,
540730,MEHAI       ,M ,Q,109.00,109.00,109.00,109.00,109.00,100.00,1,3000,327000.00,
540735,IRIS        ,M ,Q,44.00,44.95,43.90,44.95,44.95,42.85,3,12000,531400.00,
540737,SGRL        ,M ,Q,45.00,45.00,45.00,45.00,45.00,43.00,2,6000,270000.00,
540738,STL         ,M ,Q,132.00,132.00,132.00,132.00,132.00,132.00,2,2000,264000.00,
540743,GODREJAGRO  ,B ,Q,646.00,646.90,635.00,637.15,637.15,650.55,799,17899,11490344.00,
540744,MESCON      ,XT,Q,47.35,49.70,46.00,46.55,46.05,47.35,87,32927,1547090.00,
540749,MASFIN      ,B ,Q,591.05,606.45,583.05,594.60,583.05,608.15,100,2521,1503254.00,
540750,IEX         ,B ,Q,1518.65,1607.00,1506.70,1576.50,1600.00,1533.35,224,1196,1869363.00,
540755,GICRE       ,B ,Q,700.00,740.00,700.00,728.95,728.95,705.30,836,14405,10266366.00,
540756,KAARYAFSL   ,M ,Q,42.30,42.30,42.30,42.30,42.30,43.55,1,9000,380700.00,
540757,SCPL        ,M ,Q,137.00,137.00,135.90,136.30,136.30,137.00,3,24000,3281760.00,
540762,TIINDIA     ,B ,Q,224.00,226.80,222.55,224.00,224.00,226.75,63,23297,5193792.00,
540767,RNAM        ,B ,Q,245.00,250.35,244.35,246.75,245.15,247.85,163,6043,1497850.00,
540768,MAHLOG      ,B ,Q,471.00,489.50,468.15,484.70,483.00,475.95,152,14756,7092773.00,
540769,NIACL       ,B ,Q,698.40,709.90,681.00,706.50,702.20,697.65,341,3942,2751975.00,
540774,IFGLEXPOR   ,B ,Q,250.00,255.00,241.00,250.75,252.00,248.40,64,2410,595712.00,
540775,KHADIM      ,B ,Q,714.90,738.00,712.45,732.85,732.85,720.25,1033,9426,6871473.00,
540776,5PAISA      ,T ,Q,333.00,345.00,330.00,330.00,330.00,334.00,27,2086,693410.00,
540777,HDFCLIFE    ,B ,Q,447.80,459.60,444.10,453.50,453.50,449.15,2925,116639,53171109.00,
540782,SBRANDS     ,M ,Q,109.25,111.00,109.25,110.35,111.00,109.60,5,10000,1099200.00,
540786,SHARIKA     ,M ,Q,52.80,52.80,48.00,49.20,48.00,55.00,2,12000,590400.00,
540787,BHARATIWIN  ,B ,Q,35.20,35.20,34.81,34.97,34.98,35.13,143,73427,2569010.00,
540789,DNAMEDIA    ,B ,Q,7.55,7.94,7.55,7.77,7.90,7.67,29,4790,36658.00,
540790,EASTERNGAS  ,SS,Q,20.20,20.20,18.30,18.30,18.30,19.25,8,16362,299427.00,
540793,HHOF1140RG  ,B ,Q,8.75,9.30,8.71,8.78,8.80,8.85,44,32609,287366.00,
540794,HHOF1140RD  ,B ,Q,8.73,8.73,8.72,8.72,8.72,9.25,2,2000,17450.00,
540795,DYNAMIC     ,M ,Q,46.50,46.50,43.00,44.00,44.00,46.00,6,18000,796650.00,
540797,SHALBY      ,B ,Q,200.05,209.55,198.00,204.35,209.50,202.75,369,16877,3416694.00,
540798,FSC         ,B ,Q,657.55,665.00,650.00,663.00,665.00,665.70,76,2075,1363420.00,
540799,DACEFRG     ,B ,Q,8.55,8.70,8.50,8.70,8.70,8.56,13,18667,159166.00,
540809,MRCEXIM     ,M ,Q,5.51,5.98,5.51,5.52,5.52,5.99,3,24000,136080.00,
540811,DML         ,M ,Q,10.25,10.25,10.25,10.25,10.25,11.15,1,10000,102500.00,
540812,KMSL        ,M ,Q,40.85,40.85,40.85,40.85,40.85,42.95,1,4000,163400.00,
540821,SADHNA      ,X ,Q,36.60,36.60,36.60,36.60,36.60,36.60,5,296,10833.00,
540824,ASTRON      ,B ,Q,108.00,108.55,105.50,107.75,107.75,108.05,235,16224,1732650.00,
540826,RCBFIVCG    ,B ,Q,7.24,7.24,7.24,7.24,7.24,7.36,1,20,144.00,
540843,RITHWIKFMS  ,M ,Q,32.00,32.00,32.00,32.00,32.00,33.00,1,3000,96000.00,
540850,JFL         ,M ,Q,40.30,40.30,37.80,39.25,39.40,40.80,28,70000,2736800.00,
540874,7SEAS       ,XT,Q,12.87,12.95,12.46,12.46,12.46,12.71,17,4146,52586.00,
540879,APOLLO      ,B ,Q,253.00,253.00,243.65,245.70,245.70,253.20,300,8296,2058287.00,
540900,NEWGEN      ,B ,Q,227.05,233.70,227.05,231.70,231.70,226.10,137,3742,868239.00,
540901,PRAXIS      ,B ,Q,180.00,190.00,171.25,182.70,182.70,175.35,183,22031,3971462.00,
540902,AMBER       ,B ,Q,1060.00,1100.00,1060.00,1076.35,1076.35,1070.60,431,6385,6842521.00,
540903,CRPRISK     ,M ,Q,57.65,58.90,53.25,54.35,54.00,54.00,18,192000,11038100.00,
540923,AML         ,M ,Q,8.51,8.51,8.49,8.50,8.49,8.93,5,30000,255000.00,
540935,GALAXYSURF  ,B ,Q,1510.00,1516.10,1492.00,1499.90,1500.00,1510.70,175,1650,2478804.00,
540938,GUJHYSPIN   ,M ,Q,6.97,6.97,6.90,6.90,6.90,7.40,6,60000,416600.00,
540952,LAL         ,M ,Q,6.80,6.80,6.80,6.80,6.80,7.31,1,10000,68000.00,
540953,KENVI       ,M ,Q,20.05,20.05,20.05,20.05,20.05,21.05,5,15000,300750.00,
540954,IWP         ,X ,Q,635.00,648.50,620.00,620.00,620.00,635.00,33,5161,3278344.00,
540955,TDSL        ,M ,Q,43.00,45.00,42.00,43.50,45.00,42.30,9,27000,1172700.00,
540956,BHATIA      ,M ,Q,151.40,154.50,151.30,154.50,154.50,152.00,3,3000,457200.00,
540961,SHIVAMILLS  ,B ,Q,46.00,57.20,45.20,52.90,54.90,47.70,45,2358,121779.00,
540975,ASTERDM     ,B ,Q,165.00,170.30,164.55,167.20,167.20,164.35,1678,66760,11235066.00,
540981,KTKIND4RG   ,B ,Q,9.10,9.10,9.10,9.10,9.10,9.10,1,800,7280.00,
541005,KANCOTEA    ,X ,Q,83.30,83.50,83.30,83.50,83.50,83.30,5,571,47664.00,
541006,ANGEL       ,M ,Q,27.50,27.50,27.45,27.45,27.45,27.45,12,52000,1428400.00,
541019,HGINFRA     ,B ,Q,296.00,301.90,295.00,299.10,297.00,296.25,579,25351,7569858.00,
541053,EIS         ,M ,Q,931.00,931.00,929.00,930.50,930.50,930.25,8,1280,1190800.00,
541092,ABSLRIF6RG  ,B ,Q,8.10,8.10,8.10,8.10,8.10,9.00,2,2000,16200.00,
541096,BPLPHARMA   ,XT,Q,203.50,203.50,203.50,203.50,203.50,193.85,10,780,158730.00,
541097,LIQUIDETF   ,F ,Q,999.99,1000.01,999.99,999.99,999.99,999.99,36,1980,1980002.00,
541112,SHREESHAY   ,MT,Q,15.50,16.21,15.50,15.97,16.21,15.47,3,24000,383360.00,
541143,BDL         ,B ,Q,401.00,404.70,391.50,393.35,393.35,401.40,1290,39070,15508681.00,
541144,ACTIVE      ,MT,Q,65.05,65.05,63.00,63.65,63.80,65.05,26,186000,12003400.00,
541151,RIDINGS     ,MT,Q,18.10,18.10,18.10,18.10,18.10,18.40,5,40000,724000.00,
541153,BANDHANBNK  ,B ,Q,464.80,479.00,462.20,468.30,468.30,477.20,30261,1241921,584070966.00,
541154,HAL         ,B ,Q,1169.00,1184.00,1117.60,1128.35,1128.35,0.00,14272,216641,250498571.00,
555555,SENSEXIWIN  ,B ,Q,345.00,345.00,310.50,318.75,310.50,348.07,5,428,147607.00,
570001,TATAMTRTDVR ,A ,Q,185.70,186.90,183.00,183.90,183.90,185.70,1256,119063,22035377.00,
570002,FELDVR      ,B ,Q,35.10,36.95,35.00,35.05,35.00,36.00,25,2563,90910.00,
570004,JISLBNDVR   ,B ,Q,64.55,64.55,62.85,63.20,63.90,64.80,55,5652,357589.00,
570005,SCAPDVR     ,T ,Q,4.98,5.00,4.98,5.00,5.00,5.24,6,1550,7730.00,
590003,KARUR VY(PS ,B ,Q,103.00,103.00,100.15,100.85,100.85,103.95,786,135715,13781356.00,
590005,TIDE WATE(PS,B ,Q,6091.10,6197.00,6062.00,6116.90,6070.00,6115.40,132,451,2762524.00,
590006,AMRUTANJAN  ,B ,Q,548.90,548.90,536.10,537.80,536.10,546.00,56,508,275071.00,
590013,XPRO INDI(PS,B ,Q,46.50,46.75,46.50,46.75,46.75,47.75,3,144,6700.00,
590018,HISARMET(PS ,B ,Q,67.00,68.95,67.00,67.00,67.00,67.80,8,558,38019.00,
590021,BHARAT RA(PS,B ,Q,4349.60,4360.95,4270.00,4303.20,4280.00,4309.20,32,210,903630.00,
590022,EASTER SI(PS,B ,Q,3.86,4.03,3.72,4.03,4.03,3.84,32,69860,278805.00,
590024,FERT CHE(PS ,B ,Q,52.00,52.10,51.00,51.05,51.05,52.85,113,16214,831912.00,
590025,GINNI FIL(PS,B ,Q,28.00,28.40,26.40,26.90,26.90,28.05,191,46975,1298151.00,
590030,SOUTH PET(PS,B ,Q,34.25,34.55,33.20,33.75,33.90,34.95,300,69368,2354028.00,
590031,DE NORA     ,T ,Q,438.00,454.00,422.30,427.00,427.00,437.10,72,6433,2799706.00,
590041,KAVERI TELE ,B ,Q,10.05,10.55,9.26,10.30,10.30,10.83,17,1110,11240.00,
590043,HARITA SEAT ,B ,Q,970.65,991.55,953.00,987.55,991.00,973.45,11,106,103308.00,
590051,SAKSOFT LTD ,B ,Q,227.00,227.40,221.00,221.70,221.00,226.55,37,1420,317404.00,
590056,SALONA COTSP,B ,Q,92.00,92.00,92.00,92.00,92.00,95.00,2,50,4600.00,
590062,ANDHRA SUGAR,B ,Q,409.25,413.95,404.10,408.90,413.65,413.00,54,1024,419355.00,
590065,INDIA MOTOR ,B ,Q,1035.00,1040.00,1025.00,1040.00,1040.00,1052.95,9,88,90366.00,
590066,KCP LTD     ,B ,Q,129.60,132.50,126.90,130.70,131.80,132.20,195,18266,2363598.00,
590068,KHAITAN INDI,T ,Q,41.00,42.90,41.00,42.90,42.90,42.90,3,65,2674.00,
590070,RADAAN MEDIA,B ,Q,2.05,2.05,2.05,2.05,2.05,2.15,1,1000,2050.00,
590071,SUNDARAM FIN,B ,Q,1612.35,1688.00,1612.35,1674.45,1675.00,1633.55,518,3033,5063347.00,
590072,SUNDARAM BRK,B ,Q,500.00,506.40,500.00,501.40,506.40,511.60,23,649,325229.00,
590073,WHEELS INDIA,B ,Q,2219.65,2264.00,2150.00,2260.10,2264.00,2155.00,50,133,298356.00,
590075,LAMBODHARA T,B ,Q,66.50,68.45,66.00,67.70,67.20,67.05,44,10171,682749.00,
590078,MAITHAN ALL ,B ,Q,777.00,796.00,775.95,783.80,782.50,775.65,297,6397,5023876.00,
590086,ORISSA MINE ,B ,Q,1595.00,1596.60,1555.00,1563.00,1563.00,1593.70,100,418,658646.00,
590095,GOLDBEES    ,E ,Q,2756.15,2759.20,2743.00,2745.40,2746.99,2757.42,55,827,2271364.00,
590096,LIQUIDBEES  ,E ,Q,1000.00,1000.01,999.99,1000.01,1000.01,1000.00,1129,1656248,1656252478.00,
590097,KOTAKGOLDETF,E ,Q,269.01,271.99,268.51,269.65,271.99,271.00,18,260,70103.00,
590098,SBI GOLD ETS,E ,Q,2795.00,2800.00,2781.25,2786.00,2786.00,2796.04,18,344,960454.00,
590099,QUANTUM GOLD,E ,Q,1355.01,1369.00,1355.01,1364.90,1364.00,1368.67,10,55,75056.00,
590101,UTI GOLD ETF,E ,Q,2750.00,2770.00,2742.02,2768.43,2770.00,2764.00,17,211,581356.00,
590103,NIFTY BEES  ,B ,Q,1052.00,1060.00,1044.66,1050.10,1050.69,1054.80,33,507,532236.00,
590104,JUNIOR BEES ,B ,Q,294.00,295.09,292.00,292.00,292.00,294.96,9,107,31258.00,
590106,BANK BEES   ,B ,Q,2468.44,2468.44,2468.44,2468.44,2468.44,2484.75,1,29,71584.00,
590107,KOTAK PSU BK,B ,Q,295.00,295.05,287.05,289.39,287.05,298.44,26,686,199896.00,
590108,PSUBNK BEES ,B ,Q,322.00,323.00,322.00,323.00,323.00,332.00,2,2,645.00,
590113,HNGSNG BEES ,E ,Q,3416.50,3416.50,3416.50,3416.50,3416.50,3425.00,1,5,17082.00,
590128,SHREE TULSI ,X ,Q,13.50,13.50,13.00,13.00,13.00,13.00,9,3549,47416.00,
590134,MADRASFERT  ,B ,Q,31.60,32.60,31.60,32.10,32.00,32.95,55,7187,230976.00,
600180,HDFC BANK LT,A ,Q,1910.00,1935.00,1904.55,1925.00,1925.00,1922.30,3467,1507655,2895371746.00,
600770,TATA CHEMICA,A ,Q,690.00,691.15,690.00,690.00,690.00,684.00,17,16724,11539922.00,
700087,MUKUND CRPS ,F ,P,7.26,8.00,7.25,7.93,8.00,8.50,8,37,281.00,
700133,3DPLM       ,F ,P,67.01,67.07,67.01,67.07,67.07,67.10,5,170,11397.00,
